timestep,demand_el_reference_gas_szenario,demand_el_rapeseedoil_scenario,demand_heat_gascooker_reference,demand_heat_gasdeepfryer,demand_heat_gascooker_gasscenario,demand_heat_wws,r_wood_ofen_kitchen,r_wood_ofen_diningarea,demand_heat_wws_without_demand_heat_space_ofen_diningarea,demand_heat_space_ofen_diningarea,pv_G1_south_utilization rate_normalised,pv_G1_south_normalised,pv_G1_east_normalised,pv_G1_north_normalised,pv_G2_north_normalised,pv_G3_north_normalised,pv_G3_west_normalised,wind_bornay_1kW_20m,wind_10kW_20m_normalised
13,1.21,1.21,0,0,0,4.76961975308642,0,0,4.76961975308642,0,0.00363278113834545,0.00761122159090909,0.00919868421052632,0.0146112054329372,0.0107190789473684,0.0121388157894737,0.0106195175438597,0.186560026568536,0.152483656679044
14,1.21,1.21,0,0,0,4.76961975308642,0,0,4.76961975308642,0,0.00218286871416883,0.0045734375,0.00564298245614035,0.0091893039049236,0.00677236842105263,0.00769078947368421,0.00675350877192982,0.223324772915202,0.182533089362619
15,1.21,1.21,0,0,0,4.80401604938272,0,0,4.80401604938272,0,0,0,0,0.00335237691001698,0.00249934210526316,0.00284210526315789,0.00252763157894737,0.220735526118341,0.180416784884688
16,1.21,1.21,0,0,0,4.87854135802469,0,0,4.87854135802469,0,0,0,0,0.000290016977928693,0,0,0,0.359220992174169,0.293607003869443
17,1.21,1.21,0,0,0,4.98746296296296,0,0,4.98746296296296,0,0,0,0,0,0,0,0,0.391358067756461,0.319874039149686
18,1.21,1.21,0,0,0,5.13078086419753,0,0,5.13078086419753,0,0,0,0,0,0,0,0,0.442558014957106,0.361721991867789
19,1.21,1.21,0,0,0,5.30849506172839,0,0,5.30849506172839,0,0,0,0,0,0,0,0,0.521698030701045,0.42640658273238
20,1.21,1.21,0,0,0,5.30849506172839,0,0,5.30849506172839,0,0,0,0,0,0,0,0,0.536712785283392,0.438678797337869
21,1.21,1.21,0,0,0,5.46901111111111,0,0,5.46901111111111,0,0,0,0,0,0,0,0,0.521698030701045,0.42640658273238
22,1.21,1.21,0,0,0,5.52633827160494,0,0,5.52633827160494,0,0,0,0,0,0,0,0,0.523989526836195,0.428279522591902
23,1.21,1.21,0,0,0,5.6065962962963,0,0,5.6065962962963,0,0,0,0,0,0,0,0,0.540218155279311,0.441543889312941
24,1.21,1.21,0,0,0,5.69258703703704,0,0,5.69258703703704,0,0,0,0,0,0,0,0,0.71000026218356,0.580314219568665
25,1.21,1.21,0,0,0,6.01361913580247,0,0,6.01361913580247,0,0,0,0,0,0,0,0,0.494719138194179,0.404355555734448
26,1.21,1.21,0,0,0,6.39197839506173,0,0,6.39197839506173,0,0,0,0,0,0,0,0,0.36370000565196,0.297267897180676
27,1.21,1.21,0,0,0,6.71874320987654,0,0,6.71874320987654,0,0,0,0,0,0,0,0,0.291697463955652,0.23841707554443
28,1.21,1.21,0,0,0,6.90792283950617,0,0,6.90792283950617,0,0,0,0,0,0,0,0,0.293253180494246,0.239688630608631
29,1.21,1.21,0,0,0,7.0971024691358,0,0,7.0971024691358,0,0,0,0,0,0,0,0,0.323040189581813,0.26403485391674
30,1.21,1.21,0,0,0,7.23468765432099,0,0,7.23468765432099,0,0,0,0,0,0,0,0,0.380132554396804,0.310698936869395
31,1.21,1.21,0,0,0,7.36654012345679,0,0,7.36654012345679,0,0,0,0,0,0,0,0,0.404731249950987,0.330804524956125
32,1.21,1.21,0,0,0,7.3952037037037,0,0,7.3952037037037,0,0,0,0,0,0,0,0,0.399920707289451,0.326872658365336
33,1.21,1.21,0,0,0,7.33787654320988,0,0,7.33787654320988,0,0.0021640210730054,0.00453394886363636,0.00608377192982456,0.00653056027164686,0.00481600877192982,0.00542741228070175,0.00474122807017544,0.381059706560447,0.31145673882092
34,1.21,1.21,0,0,0,7.24615308641975,27.7777777777778,12.987012987013,0,7.24615308641975,0.0168537234417874,0.0353110795454545,0.0388609649122807,0.0455263157894737,0.0375328947368421,0.0405109649122807,0.0367171052631579,0.332269359073155,0.271578257174315
35,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,7.3712500087099,27.7777777777778,12.987012987013,0.228285811179032,7.14296419753086,0.0373393466574054,0.0782315340909091,0.078140350877193,0.0812164685908319,0.0691118421052632,0.0750899122807018,0.0680394736842105,0.214983059506942,0.175715042716422
36,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,7.48513720660034,27.7777777777778,12.987012987013,0.399500169563306,7.08563703703704,0.0355847533001768,0.0745553977272727,0.0770745614035088,0.0859932088285229,0.0735833333333333,0.0800043859649123,0.0726973684210526,0.194746471058049,0.159174795257449
37,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,7.59928011218986,27.7777777777778,12.987012987013,0.513643075152823,7.08563703703704,0.0226707292397091,0.0474985795454545,0.0541315789473684,0.0648947368421053,0.0545438596491228,0.0591447368421053,0.0538618421052632,0.335668507884815,0.274356529936877
38,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,7.68501514523153,27.7777777777778,0,7.68501514523153,0,0.0152225211166359,0.0318934659090909,0.0352649122807018,0.047786078098472,0.0395131578947368,0.0427565789473684,0.0390701754385965,0.361008158020877,0.295067732560419
39,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,7.74807502177474,27.7777777777778,0,7.74807502177474,0,0.00555157948441515,0.0116313920454545,0.0136877192982456,0.0221578947368421,0.0161614035087719,0.0184668859649123,0.0159401315789474,0.336521901988309,0.275054046204872
40,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,7.77699430972072,27.7777777777778,0,7.77699430972072,0,0,0,0,0.00196867572156197,0.00147675438596491,0.00164736842105263,0.00146798245614035,0.305898512567658,0.250024212726306
41,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,7.75457486092133,27.7777777777778,0,7.75457486092133,0,0,0,0,0,0,0,0,0.301908582581623,0.246763068710868
42,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,7.76107470006792,27.7777777777778,0,7.76107470006792,0,0,0,0,0,0,0,0,0.225279939835922,0.184131132667891
43,1.21,1.21,0,0,0,7.71050308641975,0,0,7.71050308641975,0,0,0,0,0,0,0,0,0.205619218536958,0.168061566578329
44,1.21,1.21,0,0,0,7.88248456790123,0,0,7.88248456790123,0,0,0,0,0,0,0,0,0.22856385265723,0.186815218023252
45,1.21,1.21,0,0,0,8.0601987654321,0,0,8.0601987654321,0,0,0,0,0,0,0,0,0.247545002708781,0.202329340855834
46,1.21,1.21,0,0,0,8.23791296296296,0,0,8.23791296296296,0,0,0,0,0,0,0,0,0.226589703658038,0.185201659836308
47,1.21,1.21,0,0,0,8.40989444444444,0,0,8.40989444444444,0,0,0,0,0,0,0,0,0.220091356702003,0.179890277090223
48,1.21,1.21,0,0,0,8.58760864197531,0,0,8.58760864197531,0,0,0,0,0,0,0,0,0.150045908052081,0.122639073065867
49,1.21,1.21,0,0,0,8.66213395061728,0,0,8.66213395061728,0,0,0,0,0,0,0,0,0.178606277296185,0.145982710063286
50,1.21,1.21,0,0,0,8.69653024691358,0,0,8.69653024691358,0,0,0,0,0,0,0,0,0.187715193741115,0.153427825254651
51,1.21,1.21,0,0,0,8.73665925925926,0,0,8.73665925925926,0,0,0,0,0,0,0,0,0.231879524543807,0.189525261449556
52,1.21,1.21,0,0,0,8.73665925925926,0,0,8.73665925925926,0,0,0,0,0,0,0,0,0.274946211105868,0.224725545073126
53,1.21,1.21,0,0,0,8.74239197530864,0,0,8.74239197530864,0,0,0,0,0,0,0,0,0.292474632634465,0.239052289444114
54,1.21,1.21,0,0,0,8.73092654320988,0,0,8.73092654320988,0,0,0,0,0,0,0,0,0.292474632634465,0.239052289444114
55,1.21,1.21,0,0,0,8.71946111111111,0,0,8.71946111111111,0,0,0,0,0,0,0,0,0.301908582581623,0.246763068710868
56,1.21,1.21,0,0,0,8.68506481481482,0,0,8.68506481481482,0,0,0,0,0,0,0,0,0.294033108757672,0.24032610003733
57,1.21,1.21,0,0,0,7.95700987654321,0,0,7.95700987654321,0,0.141147137187567,0.295724431818182,0.319157894736842,0.000175008488964346,0,0,0,0.288602556596508,0.235887472607051
58,1.21,1.21,0,0,0,6.91938827160494,27.7777777777778,12.987012987013,0,6.91938827160494,0.234876863476923,0.492102272727273,0.375631578947368,0.000404966044142615,0,0,0,0.233214720071702,0.190616575061693
59,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,6.16164692229014,27.7777777777778,12.987012987013,0.228285811179032,5.93336111111111,0.292158777214267,0.612116477272727,0.354469298245614,0.000854923599320883,0,0,0,0.329735112211855,0.269506906545532
60,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,5.60480634240281,27.7777777777778,12.987012987013,0.399500169563306,5.20530617283951,0.299074098792215,0.626605113636364,0.263324561403509,0.0029365025466893,0.00103747807017544,0.00113201754385965,0.144530701754386,0.452889696374623,0.370166526268663
61,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,5.2316683837948,27.7777777777778,12.987012987013,0.513643075152823,4.71802530864198,0.262490691699458,0.549957386363636,0.145320175438597,0.00354168081494058,0.00136111842105263,0.00164375,0.2225,0.489218234761787,0.399859427137997
62,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,5.05943119461425,27.7777777777778,0,5.05943119461425,0,0.216551261295359,0.453707386363636,0,0.00231494057724958,0.000870921052631579,0.0675635964912281,0.229912280701754,0.244771415170726,0.200062366640076
63,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,5.15688736745375,27.7777777777778,0,5.15688736745375,0,0.154869304710869,0.324474431818182,0,0.00143947368421053,0.000658289473684211,0.0566228070175439,0.186260964912281,0.192972475696727,0.157724831379325
64,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,5.55843319860961,27.7777777777778,0,5.55843319860961,0,0.0787736484452826,0.165042613636364,0,0.000139151103565365,0,0,0.115576754385965,0.193562605183641,0.158207169979582
65,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,6.02902733005713,27.7777777777778,0,6.02902733005713,0,0,0,0,0,0,0,0,0.218166370369045,0.178316901697296
66,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,6.18457778648767,27.7777777777778,0,6.18457778648767,0,0,0,0,0,0,0,0,0.222675573400904,0.182002470249429
67,1.21,1.21,0,0,0,6.28878950617284,0,0,6.28878950617284,0,0,0,0,0,0,0,0,0.197727233055762,0.16161110220627
68,1.21,1.21,0,0,0,6.61555432098765,0,0,6.61555432098765,0,0,0,0,0,0,0,0,0.173065635804614,0.141454101815731
69,1.21,1.21,0,0,0,6.94805185185185,0,0,6.94805185185185,0,0,0,0,0,0,0,0,0.152552191448688,0.124687567933809
70,1.21,1.21,0,0,0,7.27481666666667,0,0,7.27481666666667,0,0,0,0,0,0,0,0,0.129163676044545,0.105571112931549
71,1.21,1.21,0,0,0,7.60731419753086,0,0,7.60731419753086,0,0,0,0,0,0,0,0,0.119063799530708,0.0973160428012342
72,1.21,1.21,0,0,0,7.93407901234568,0,0,7.93407901234568,0,0,0,0,0,0,0,0,0.0901624738466675,0.0736937272160918
73,1.21,1.21,0,0,0,8.40989444444444,0,0,8.40989444444444,0,0,0,0,0,0,0,0,0.0898079691137927,0.073403975016904
74,1.21,1.21,0,0,0,8.92583888888889,0,0,8.92583888888889,0,0,0,0,0,0,0,0,0.0891017497996096,0.0728267511312478
75,1.21,1.21,0,0,0,9.44178333333333,0,0,9.44178333333333,0,0,0,0,0,0,0,0,0.0985757012930889,0.0805702254086537
76,1.21,1.21,0,0,0,9.72268641975309,0,0,9.72268641975309,0,0,0,0,0,0,0,0,0.107896279630313,0.0881883411077381
77,1.21,1.21,0,0,0,10.0035895061728,0,0,10.0035895061728,0,0,0,0,0,0,0,0,0.114842079313131,0.093865446507416
78,1.21,1.21,0,0,0,10.1985018518519,0,0,10.1985018518519,0,0,0,0,0,0,0,0,0.113595312556877,0.0928464095919721
79,1.21,1.21,0,0,0,10.3991469135802,0,0,10.3991469135802,0,0,0,0,0,0,0,0,0.10910106573186,0.0891730654008197
80,1.21,1.21,0,0,0,10.4392759259259,0,0,10.4392759259259,0,0,0,0,0,0,0,0,0.107496664186635,0.0878617179546531
81,1.21,1.21,0,0,0,10.2844925925926,0,0,10.2844925925926,0,0.0140055601134577,0.02934375,0.0343631578947368,0.0118981324278438,0.00864627192982456,0.00979254385964912,0.00847061403508772,0.120781039598188,0.0987196180992305
82,1.21,1.21,0,0,0,10.2844925925926,27.7777777777778,12.987012987013,0.284492592592592,10,0.00289663837664575,0.00606889204545455,0.00759824561403509,0.0114728353140917,0.00838574561403509,0.00949649122807018,0.00821666666666667,0.121645817039154,0.0994264384660448
83,1.63368505598284,17.6644675382844,0.0359651826329297,11.7,0.0719303652658594,10.3407969222901,27.7777777777778,12.987012987013,0.340796922290142,10,0.0358688238630357,0.0751505681818182,0.0761666666666667,0.0808251273344652,0.068594298245614,0.0746140350877193,0.0674298245614035,0.10910106573186,0.0891730654008197
84,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,10.2311081942547,27.7777777777778,12.987012987013,0.399500169563305,9.83160802469136,0.110163784627541,0.230809659090909,0.161864035087719,0.117572156196944,0.103646929824561,0.110701754385965,0.104745614035088,0.109909218501767,0.0898336039512122
85,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,10.2019331986096,27.7777777777778,12.987012987013,0.513643075152823,9.68829012345679,0.0817838472498015,0.171349431818182,0.130881578947368,0.118217317487267,0.104515350877193,0.112234649122807,0.111429824561404,0.104335203194634,0.0852777178267837
86,2.26921263995709,18.496168845711,0.0899129565823247,11.7,0.179825913164649,9.95517070078709,27.7777777777778,0,9.95517070078709,0,0.260273720958292,0.5453125,0,0.00258667232597623,0.000872763157894737,0.0854714912280702,0.273421052631579,0.121212914182504,0.099072608056696
87,2.26921263995709,18.496168845711,0.0899129565823245,11.7,0.179825913164649,10.0067651452315,27.7777777777778,0,10.0067651452315,0,0.0561517332402413,0.117646306818182,0.0505043859649123,0.0614159592529711,0.0508618421052632,0.0585592105263158,0.0929035087719298,0.0970764769687529,0.0793448438981459
88,2.16329137596138,18.3575519611399,0.0809216609240922,11.7,0.161843321848184,10.1560714702145,27.7777777777778,0,10.1560714702145,0,0.0118360474615521,0.0247982954545455,0.00685219298245614,0.0111247877758913,0.00805877192982456,0.00911907894736842,0.0247609649122807,0.0640748566619047,0.0523711784603735
89,1.95144884796996,18.0803181919977,0.0629390696076272,11.7,0.125878139215254,10.2827026386991,27.7777777777778,0,10.2827026386991,0,0,0,0,0,0,0,0,0.112769168077809,0.0921711656319958
90,1.63368505598284,1.7644675382844,0.0359651826329297,0,0.0719303652658594,10.323598774142,27.7777777777778,0,10.323598774142,0,0,0,0,0,0,0,0,0.139819150964853,0.114280297902122
91,1.21,1.21,0,0,0,10.3016907407407,0,0,10.3016907407407,0,0,0,0,0,0,0,0,0.169796907219626,0.138782427199802
92,1.21,1.21,0,0,0,10.5080685185185,0,0,10.5080685185185,0,0,0,0,0,0,0,0,0.21944844175346,0.179364794627068
93,1.21,1.21,0,0,0,10.7201790123457,0,0,10.7201790123457,0,0,0,0,0,0,0,0,0.251041349747422,0.205187057973896
94,1.21,1.21,0,0,0,10.9265567901235,0,0,10.9265567901235,0,0,0,0,0,0,0,0,0.270491724348236,0.221084698521346
95,1.21,1.21,0,0,0,11.1386672839506,0,0,11.1386672839506,0,0,0,0,0,0,0,0,0.271230772367301,0.221688754741112
96,1.21,1.21,0,0,0,11.3450450617284,0,0,11.3450450617284,0,0,0,0,0,0,0,0,0.268282637740132,0.219279115567054
97,1.21,1.21,0,0,0,11.3794413580247,0,0,11.3794413580247,0,0,0,0,0,0,0,0,0.281719220280534,0.230261421244833
98,1.21,1.21,0,0,0,11.4081049382716,0,0,11.4081049382716,0,0,0,0,0,0,0,0,0.281719220280534,0.230261421244833
99,1.21,1.21,0,0,0,11.4367685185185,0,0,11.4367685185185,0,0,0,0,0,0,0,0,0.26535594399722,0.216887000964009
100,1.21,1.21,0,0,0,11.4482339506173,0,0,11.4482339506173,0,0,0,0,0,0,0,0,0.277191677280017,0.226560862635421
101,1.21,1.21,0,0,0,11.459699382716,0,0,11.459699382716,0,0,0,0,0,0,0,0,0.292474632634465,0.239052289444114
102,1.21,1.21,0,0,0,11.459699382716,0,0,11.459699382716,0,0,0,0,0,0,0,0,0.339090760423032,0.277153686384079
103,1.21,1.21,0,0,0,11.4654320987654,0,0,11.4654320987654,0,0,0,0,0,0,0,0,0.427356992285221,0.349297532218506
104,1.21,1.21,0,0,0,11.4539666666667,0,0,11.4539666666667,0,0,0,0,0,0,0,0,0.480501858325788,0.392735152037918
105,1.21,1.21,0,0,0,11.3909067901235,0,0,11.3909067901235,0,0,0,0,0.00025028013582343,0,0,0,0.557974110692988,0.456056607064473
106,1.21,1.21,0,0,0,11.2246580246914,27.7777777777778,12.987012987013,1.22465802469136,10,0.00244341362420861,0.00511931818181818,0.00646184210526316,0.00968845500848897,0.0070875,0.0080219298245614,0.00694714912280702,0.628991867252669,0.514102520803578
107,2.69289769593994,19.1206218575455,0.145124144441542,11.7,0.290248288883083,11.7158669735906,27.7777777777778,12.987012987013,1.71586697359063,10,0.0349955950206437,0.0733210227272727,0.0749254385964912,0.0802410865874363,0.0680328947368421,0.074015350877193,0.0668574561403509,0.653938589383263,0.53449256620932
108,3.80507096789488,20.6285882507047,0.253967252772698,11.7,0.507934505545396,12.0513105679811,27.7777777777778,12.987012987013,2.05131056798114,10,0.0477340241508478,0.100009943181818,0.0995043859649123,0.100543293718166,0.0893421052631579,0.0954714912280702,0.0885723684210526,0.686381870242979,0.561009876434603
109,4.54651981586485,21.6338991794775,0.326529324993468,11.7,0.653058649986936,12.1163344868752,27.7777777777778,12.987012987013,2.11633448687522,10,0.0777024515734042,0.162798295454545,0.129587719298246,0.118862478777589,0.105151315789474,0.112885964912281,0.108504385964912,0.643355838748717,0.525842821973327
110,4.91724423984983,22.1365546438638,0.362810361103854,11.7,0.725620722207708,12.272099841384,27.7777777777778,0,12.272099841384,0,0.0297040180681054,0.062234375,0.0642587719298246,0.0763200339558574,0.0645592105263158,0.0705723684210526,0.0641030701754386,0.579789646769341,0.473887397371066
111,4.91724423984983,22.1365546438638,0.362810361103853,11.7,0.725620722207707,12.1803763845939,27.7777777777778,0,12.1803763845939,0,0.0486736943182044,0.101978693181818,0.0529649122807018,0.0641179966044143,0.0533815789473684,0.061046052631579,0.0853223684210526,0.573673772901587,0.468888626582403
112,4.54651981586485,21.6338991794775,0.326529324993467,11.7,0.653058649986935,12.1048690547765,27.7777777777778,0,12.1048690547765,0,0.00647416473963798,0.0135643465909091,0.00691666666666667,0.0112359932088285,0.00817609649122807,0.00925548245614035,0.0146635964912281,0.490315136225433,0.400755972605265
113,3.80507096789488,20.6285882507047,0.253967252772697,11.7,0.507934505545394,11.8735963704503,27.7777777777778,0,11.8735963704503,0,0,0,0,0,0,0,0,0.393250206636806,0.321420566885162
114,2.69289769593993,3.22062185754554,0.145124144441542,0,0.290248288883083,11.25724968964,27.7777777777778,0,11.25724968964,0,0,0,0,0,0,0,0,0.366405201260542,0.299478971685842
115,1.21,1.21,0,0,0,10.410612345679,0,0,10.410612345679,0,0,0,0,0,0,0,0,0.303500364457974,0.248064101550571
116,1.21,1.21,0,0,0,10.485137654321,0,0,10.485137654321,0,0,0,0,0,0,0,0,0.242018622942857,0.197812389339451
117,1.21,1.21,0,0,0,10.559662962963,0,0,10.559662962963,0,0,0,0,0,0,0,0,0.211204147673149,0.172626373051847
118,1.21,1.21,0,0,0,10.6284555555556,0,0,10.6284555555556,0,0,0,0,0,0,0,0,0.188875119577103,0.15437588329367
119,1.21,1.21,0,0,0,10.7029808641975,0,0,10.7029808641975,0,0,0,0,0,0,0,0,0.188294561214844,0.15390136759156
120,1.21,1.21,0,0,0,10.7775061728395,0,0,10.7775061728395,0,0,0,0,0,0,0,0,0.196531305461282,0.16063361835786
121,1.21,1.21,0,0,0,10.8921604938272,0,0,10.8921604938272,0,0,0,0,0,0,0,0,0.195340209890899,0.159660083933756
122,1.21,1.21,0,0,0,11.0297456790123,0,0,11.0297456790123,0,0,0,0,0,0,0,0,0.17916675683766,0.14644081446834
123,1.21,1.21,0,0,0,11.1673308641975,0,0,11.1673308641975,0,0,0,0,0,0,0,0,0.152048719276536,0.124276058141181
124,1.21,1.21,0,0,0,11.3966395061728,0,0,11.3966395061728,0,0,0,0,0,0,0,0,0.139819150964853,0.114280297902122
125,1.21,1.21,0,0,0,11.2590543209877,0,0,11.2590543209877,0,0,0,0,0,0,0,0,0.134189539666555,0.109678970746271
126,1.21,1.21,0,0,0,11.2991833333333,0,0,11.2991833333333,0,0,0,0,0,0,0,0,0.139819150964853,0.114280297902122
127,1.21,1.21,0,0,0,11.3450450617284,0,0,11.3450450617284,0,0,0,0,0,0,0,0,0.153056773812611,0.125099985134653
128,1.21,1.21,0,0,0,11.3507777777778,0,0,11.3507777777778,0,0,0,0,0,0,0,0,0.147074789113255,0.120210647810181
129,1.21,1.21,0,0,0,11.3106487654321,0,0,11.3106487654321,0,0,0,0,0.000770780984719864,0.000583837719298246,0.000646622807017544,0.000584649122807018,0.132806153297786,0.108548268655422
130,1.21,1.21,0,0,0,11.2418561728395,27.7777777777778,12.987012987013,1.2418561728395,10,0.00205798614214352,0.00431178977272727,0.0055140350877193,0.00822266553480475,0.00602565789473684,0.00681425438596491,0.00591381578947369,0.129615296881184,0.105940242363345
131,4.01691349588628,20.9408147566219,0.281572846702305,11.7,0.563145693404609,12.9660550006792,27.7777777777778,12.987012987013,2.96605500067921,10,0.00579598864410639,0.0121434659090909,0.0141026315789474,0.0216528013582343,0.0157179824561404,0.0178635964912281,0.0153559210526316,0.129615296881184,0.105940242363345
132,6.12209861780102,23.8139258240884,0.492752481729034,11.7,0.985504963458068,14.2491718684726,27.7777777777778,12.987012987013,4.24917186847257,10,0.00846381123324648,0.0177329545454545,0.0198052631578947,0.0308658743633277,0.0223530701754386,0.0254342105263158,0.0218578947368421,0.10551338137401,0.086240694303123
133,7.52555536574416,25.7293332023994,0.633538905080189,11.7,1.26707781016038,15.1198703564665,27.7777777777778,12.987012987013,5.1198703564665,10,0.00661599662925631,0.0138615056818182,0.0158008771929825,0.0250076400679117,0.018134649122807,0.0206399122807018,0.0178276315789474,0.128713105488447,0.105202841939904
134,8.22728373971573,26.6870368915549,0.703932116755763,11.7,1.40786423351153,15.5552196004635,27.7777777777778,0,15.5552196004635,0,0.00510106662279289,0.0106875,0.0122460526315789,0.0198217317487267,0.0143995614035088,0.0164401315789474,0.0141934210526316,0.208709636425669,0.17058750007547
135,8.22728373971574,26.6870368915549,0.703932116755765,11.7,1.40786423351153,15.5724177486116,27.7777777777778,0,15.5724177486116,0,0.00179506832764072,0.0037609375,0.0046390350877193,0.00755755517826825,0.00554561403508772,0.00634758771929825,0.00552127192982456,0.160759563705189,0.131395811690076
136,7.52555536574417,25.7293332023994,0.633538905080187,11.7,1.26707781016037,15.1714648009109,27.7777777777778,0,15.1714648009109,0,0,0,0,0.0010713921901528,0.000808793859649123,0.000899276315789474,0.000840263157894737,0.170338811834458,0.139225349506154
137,7.52555536574417,25.2173825720316,0.492752481729035,11.7,0.98550496345807,14.3351626092133,27.7777777777778,0,14.3351626092133,0,0,0,0,0,0,0,0,0.168716548387737,0.137899402747876
138,4.01691349588628,5.04081475662194,0.281572846702307,0,0.563145693404614,13.0692438895681,27.7777777777778,0,13.0692438895681,0,0,0,0,0,0,0,0,0.162330493009259,0.132679800811834
139,1.21,1.21,0,0,0,11.3565104938272,0,0,11.3565104938272,0,0,0,0,0,0,0,0,0.162330493009259,0.132679800811834
140,1.21,1.21,0,0,0,11.4310358024691,0,0,11.4310358024691,0,0,0,0,0,0,0,0,0.151546356073477,0.123865454757421
141,1.21,1.21,0,0,0,11.5112938271605,0,0,11.5112938271605,0,0,0,0,0,0,0,0,0.137925463766395,0.112732504658637
142,1.21,1.21,0,0,0,11.5858191358025,0,0,11.5858191358025,0,0,0,0,0,0,0,0,0.122950707469895,0.100492982398872
143,1.21,1.21,0,0,0,11.7348697530864,0,0,11.7348697530864,0,0,0,0,0,0,0,0,0.110314787165418,0.0901650929309546
144,1.21,1.21,0,0,0,11.7520679012346,0,0,11.7520679012346,0,0,0,0,0,0,0,0,0.115259686465969,0.0942067750700848
145,1.21,1.21,0,0,0,11.8323259259259,0,0,11.8323259259259,0,0,0,0,0,0,0,0,0.0993310673786893,0.0811876190967992
146,1.21,1.21,0,0,0,11.9183166666667,0,0,11.9183166666667,0,0,0,0,0,0,0,0,0.0754282857957972,0.0616508318889516
147,1.21,1.21,0,0,0,12.0043074074074,0,0,12.0043074074074,0,0,0,0,0,0,0,0,0.0652122538376306,0.0533008228415475
148,1.21,1.21,0,0,0,12.0387037037037,0,0,12.0387037037037,0,0,0,0,0,0,0,0,0.0549361802305005,0.0449017391324628
149,1.21,1.21,0,0,0,12.0788327160494,0,0,12.0788327160494,0,0,0,0,0,0,0,0,0.0509545010804857,0.0416473388856129
150,1.21,1.21,0,0,0,12.1017635802469,0,0,12.1017635802469,0,0,0,0,0,0,0,0,0.0416396230726349,0
151,1.21,1.21,0,0,0,12.1246944444444,0,0,12.1246944444444,0,0,0,0,0,0,0,0,0,0
152,1.21,1.21,0,0,0,12.1132290123457,0,0,12.1132290123457,0,0,0,0,0,0,0,0,0,0
153,1.21,1.21,0,0,0,11.9412475308642,0,0,11.9412475308642,0,0,0,0,0.00326196943972835,0.00242039473684211,0.00271842105263158,0.00239078947368421,0,0
154,1.21,1.21,0,0,0,11.4253030864198,0,0,11.4253030864198,0,0.0394180109670124,0.0825866477272727,0.0788947368421053,0.0631222410865874,0.052609649122807,0.0570723684210526,0.0516754385964912,0,0
155,1.21,1.21,0,0,0,10.9150913580247,0,0,10.9150913580247,0,0.0677857448360848,0.142021306818182,0.127175438596491,0.101409168081494,0.0898223684210526,0.095984649122807,0.0886929824561404,0,0
156,1.21,1.21,0,0,0,10.7144462962963,0,0,10.7144462962963,0,0.0403970035511848,0.0846377840909091,0.0856359649122807,0.0925212224108659,0.0805263157894737,0.0877763157894737,0.0794013157894737,0,0
157,1.21,1.21,0,0,0,10.0609166666667,0,0,10.0609166666667,0,0.206347772104365,0.432329545454545,0.156868421052632,0.0607546689303905,0.0477149122807018,0.052780701754386,0.191416666666667,0,0
158,1.21,1.21,0,0,0,9.60803209876543,0,0,9.60803209876543,0,0.215086840255322,0.450639204545455,0.00662105263157895,0.00871646859083192,0.00455833333333333,0.0733508771929825,0.230745614035088,0,0
159,1.21,1.21,0,0,0,9.55070493827161,0,0,9.55070493827161,0,0.10019758588285,0.209928977272727,0.0316210526315789,0.0447920203735144,0.0348245614035088,0.0659978070175439,0.137486842105263,0,0
160,1.21,1.21,0,0,0,9.72268641975309,0,0,9.72268641975309,0,0.0919398783515343,0.192627840909091,0,0.000170908319185059,0,0.000370833333333333,0.135872807017544,0,0
161,1.21,1.21,0,0,0,10.1125111111111,0,0,10.1125111111111,0,0,0,0,0,0,0,0,0,0
162,1.21,1.21,0,0,0,10.2615617283951,0,0,10.2615617283951,0,0,0,0,0,0,0,0,0,0
163,1.21,1.21,0,0,0,10.4048796296296,0,0,10.4048796296296,0,0,0,0,0,0,0,0,0,0
164,1.21,1.21,0,0,0,10.5481975308642,0,0,10.5481975308642,0,0,0,0,0,0,0,0,0,0
165,1.21,1.21,0,0,0,10.6915154320988,0,0,10.6915154320988,0,0,0,0,0,0,0,0,0,0
